Date,MaxTemp,MinTemp,Rainfall,Latitude,Longitude,LocationName,Month,Week,Season,Monsoon,RollingRain7,RollingRain30,RollingTemp7,RollingTemp30
2023-06-07,31.6,21.2,0.0,12.97,77.59,Bengaluru,6,23,Monsoon,1,0.56,3.33,30.94,31.82
2023-06-08,31.6,20.6,0.0,12.97,77.59,Bengaluru,6,23,Monsoon,1,0.11,3.01,31.03,31.84
2023-06-09,31.4,20.3,5.5,12.97,77.59,Bengaluru,6,23,Monsoon,1,0.9,3.19,31.19,31.82
2023-06-10,30.8,20.1,0.7,12.97,77.59,Bengaluru,6,23,Monsoon,1,0.94,2.99,31.07,31.76
2023-06-11,30.8,20.6,0.2,12.97,77.59,Bengaluru,6,23,Monsoon,1,0.97,2.99,31.19,31.72
2023-06-12,30.5,20.3,13.0,12.97,77.59,Bengaluru,6,24,Monsoon,1,2.81,3.35,31.14,31.71
2023-06-13,30.8,20.1,1.8,12.97,77.59,Bengaluru,6,24,Monsoon,1,3.03,3.41,31.07,31.66
2023-06-14,30.7,20.0,1.1,12.97,77.59,Bengaluru,6,24,Monsoon,1,3.19,3.45,30.94,31.58
2023-06-15,31.6,19.9,0.0,12.97,77.59,Bengaluru,6,24,Monsoon,1,3.19,3.45,30.94,31.53
2023-06-16,32.0,20.8,0.0,12.97,77.59,Bengaluru,6,24,Monsoon,1,2.4,3.45,31.03,31.51
2023-06-17,31.4,19.9,0.2,12.97,77.59,Bengaluru,6,24,Monsoon,1,2.33,3.45,31.11,31.42
2023-06-18,30.8,21.2,1.0,12.97,77.59,Bengaluru,6,24,Monsoon,1,2.44,3.49,31.11,31.31
2023-06-19,28.4,20.5,2.4,12.97,77.59,Bengaluru,6,25,Monsoon,1,0.93,3.56,30.81,31.14
2023-06-20,26.3,21.4,18.5,12.97,77.59,Bengaluru,6,25,Monsoon,1,3.31,3.94,30.17,30.97
2023-06-21,29.4,20.3,13.6,12.97,77.59,Bengaluru,6,25,Monsoon,1,5.1,4.34,29.99,30.89
2023-06-22,29.1,20.8,3.7,12.97,77.59,Bengaluru,6,25,Monsoon,1,5.63,4.43,29.63,30.78
2023-06-23,28.9,20.3,0.5,12.97,77.59,Bengaluru,6,25,Monsoon,1,5.7,4.22,29.19,30.69
2023-06-24,28.1,20.3,3.6,12.97,77.59,Bengaluru,6,25,Monsoon,1,6.19,4.3,28.71,30.58
2023-06-25,29.1,19.3,0.9,12.97,77.59,Bengaluru,6,25,Monsoon,1,6.17,4.33,28.47,30.51
2023-06-26,28.7,20.2,0.2,12.97,77.59,Bengaluru,6,26,Monsoon,1,5.86,4.32,28.51,30.42
2023-06-27,28.8,19.4,2.3,12.97,77.59,Bengaluru,6,26,Monsoon,1,3.54,4.39,28.87,30.3
2023-06-28,28.9,19.8,2.4,12.97,77.59,Bengaluru,6,26,Monsoon,1,1.94,4.41,28.8,30.18
2023-06-29,28.7,19.5,9.1,12.97,77.59,Bengaluru,6,26,Monsoon,1,2.71,3.5,28.74,30.13
2023-06-30,29.8,20.1,1.7,12.97,77.59,Bengaluru,6,26,Monsoon,1,2.89,2.88,28.87,30.11
2023-07-01,29.3,19.8,0.7,12.97,77.59,Bengaluru,7,26,Monsoon,1,2.47,2.8,29.04,30.05
2023-07-02,28.9,20.5,4.7,12.97,77.59,Bengaluru,7,26,Monsoon,1,3.01,2.95,29.01,30.0
2023-07-03,28.9,20.3,8.3,12.97,77.59,Bengaluru,7,27,Monsoon,1,4.17,3.22,29.04,29.91
2023-07-04,26.4,20.0,14.9,12.97,77.59,Bengaluru,7,27,Monsoon,1,5.97,3.71,28.7,29.79
2023-07-05,26.5,20.1,12.3,12.97,77.59,Bengaluru,7,27,Monsoon,1,7.39,4.12,28.36,29.65
2023-07-06,25.2,19.6,15.3,12.97,77.59,Bengaluru,7,27,Monsoon,1,8.27,4.62,27.86,29.45
2023-07-07,26.7,19.4,4.9,12.97,77.59,Bengaluru,7,27,Monsoon,1,8.73,4.78,27.41,29.28
2023-07-08,26.9,19.9,1.8,12.97,77.59,Bengaluru,7,27,Monsoon,1,8.89,4.84,27.07,29.13
2023-07-09,27.9,20.1,4.6,12.97,77.59,Bengaluru,7,27,Monsoon,1,8.87,4.81,26.93,29.01
2023-07-10,26.4,19.6,4.3,12.97,77.59,Bengaluru,7,28,Monsoon,1,8.3,4.93,26.57,28.86
2023-07-11,26.0,20.0,0.7,12.97,77.59,Bengaluru,7,28,Monsoon,1,6.27,4.95,26.51,28.7
2023-07-12,28.0,19.4,1.7,12.97,77.59,Bengaluru,7,28,Monsoon,1,4.76,4.57,26.73,28.62
2023-07-13,25.4,19.6,6.2,12.97,77.59,Bengaluru,7,28,Monsoon,1,3.46,4.72,26.76,28.44
2023-07-14,27.5,19.8,2.4,12.97,77.59,Bengaluru,7,28,Monsoon,1,3.1,4.76,26.87,28.33
2023-07-15,28.1,19.3,0.6,12.97,77.59,Bengaluru,7,28,Monsoon,1,2.93,4.78,27.04,28.22
2023-07-16,27.7,19.6,1.3,12.97,77.59,Bengaluru,7,28,Monsoon,1,2.46,4.83,27.01,28.07
2023-07-17,27.5,19.5,2.5,12.97,77.59,Bengaluru,7,29,Monsoon,1,2.2,4.9,27.17,27.94
2023-07-18,27.9,20.4,0.8,12.97,77.59,Bengaluru,7,29,Monsoon,1,2.21,4.9,27.44,27.85
2023-07-19,26.6,20.4,1.1,12.97,77.59,Bengaluru,7,29,Monsoon,1,2.13,4.85,27.24,27.79
2023-07-20,27.2,20.4,1.6,12.97,77.59,Bengaluru,7,29,Monsoon,1,1.47,4.29,27.5,27.82
2023-07-21,27.6,20.1,2.3,12.97,77.59,Bengaluru,7,29,Monsoon,1,1.46,3.91,27.51,27.76
2023-07-22,25.6,20.6,8.4,12.97,77.59,Bengaluru,7,29,Monsoon,1,2.57,4.07,27.16,27.64
2023-07-23,26.0,20.3,9.7,12.97,77.59,Bengaluru,7,29,Monsoon,1,3.77,4.38,26.91,27.54
2023-07-24,25.7,19.8,12.7,12.97,77.59,Bengaluru,7,30,Monsoon,1,5.23,4.68,26.66,27.46
2023-07-25,23.4,19.8,13.5,12.97,77.59,Bengaluru,7,30,Monsoon,1,7.04,5.1,26.01,27.27
2023-07-26,23.2,19.3,19.3,12.97,77.59,Bengaluru,7,30,Monsoon,1,9.64,5.74,25.53,27.09
2023-07-27,27.1,19.6,2.3,12.97,77.59,Bengaluru,7,30,Monsoon,1,9.74,5.74,25.51,27.03
2023-07-28,28.2,19.0,1.5,12.97,77.59,Bengaluru,7,30,Monsoon,1,9.63,5.71,25.6,27.01
2023-07-29,27.8,19.5,1.0,12.97,77.59,Bengaluru,7,30,Monsoon,1,8.57,5.44,25.91,26.98
2023-07-30,28.0,18.6,0.7,12.97,77.59,Bengaluru,7,30,Monsoon,1,7.29,5.4,26.2,26.92
2023-07-31,28.7,19.4,1.3,12.97,77.59,Bengaluru,7,31,Monsoon,1,5.66,5.42,26.63,26.9
2023-08-01,28.2,19.7,0.4,12.97,77.59,Bengaluru,8,31,Monsoon,1,3.79,5.28,27.31,26.88
2023-08-02,28.0,19.5,0.0,12.97,77.59,Bengaluru,8,31,Monsoon,1,1.03,5.0,28.0,26.85
2023-08-03,28.0,19.6,1.0,12.97,77.59,Bengaluru,8,31,Monsoon,1,0.84,4.54,28.13,26.9
2023-08-04,28.6,19.1,1.1,12.97,77.59,Bengaluru,8,31,Monsoon,1,0.79,4.17,28.19,26.97
2023-08-05,28.7,19.4,1.2,12.97,77.59,Bengaluru,8,31,Monsoon,1,0.81,3.7,28.31,27.09
2023-08-06,28.8,19.4,0.3,12.97,77.59,Bengaluru,8,31,Monsoon,1,0.76,3.54,28.43,27.16
2023-08-07,29.0,19.5,0.9,12.97,77.59,Bengaluru,8,32,Monsoon,1,0.7,3.51,28.47,27.23
2023-08-08,28.9,19.2,0.6,12.97,77.59,Bengaluru,8,32,Monsoon,1,0.73,3.38,28.57,27.26
2023-08-09,29.1,19.2,1.1,12.97,77.59,Bengaluru,8,32,Monsoon,1,0.89,3.27,28.73,27.35
2023-08-10,28.7,19.9,0.5,12.97,77.59,Bengaluru,8,32,Monsoon,1,0.81,3.27,28.83,27.44
2023-08-11,28.4,20.3,0.6,12.97,77.59,Bengaluru,8,32,Monsoon,1,0.74,3.23,28.8,27.45
2023-08-12,29.7,20.1,0.3,12.97,77.59,Bengaluru,8,32,Monsoon,1,0.61,3.03,28.94,27.6
2023-08-13,29.3,19.6,0.1,12.97,77.59,Bengaluru,8,32,Monsoon,1,0.59,2.96,29.01,27.66
2023-08-14,29.2,20.6,0.4,12.97,77.59,Bengaluru,8,33,Monsoon,1,0.51,2.95,29.04,27.69
2023-08-15,29.4,19.0,0.5,12.97,77.59,Bengaluru,8,33,Monsoon,1,0.5,2.92,29.11,27.75
2023-08-16,30.8,19.1,0.0,12.97,77.59,Bengaluru,8,33,Monsoon,1,0.34,2.84,29.36,27.86
2023-08-17,30.7,20.1,0.6,12.97,77.59,Bengaluru,8,33,Monsoon,1,0.36,2.83,29.64,27.95
2023-08-18,30.1,19.8,1.1,12.97,77.59,Bengaluru,8,33,Monsoon,1,0.43,2.83,29.89,28.07
2023-08-19,28.9,19.9,7.3,12.97,77.59,Bengaluru,8,33,Monsoon,1,1.43,3.02,29.77,28.13
2023-08-20,30.0,19.4,0.8,12.97,77.59,Bengaluru,8,33,Monsoon,1,1.53,2.97,29.87,28.21
2023-08-21,30.5,19.4,0.0,12.97,77.59,Bengaluru,8,34,Monsoon,1,1.47,2.69,30.06,28.37
2023-08-22,30.7,20.3,0.8,12.97,77.59,Bengaluru,8,34,Monsoon,1,1.51,2.4,30.24,28.53
2023-08-23,30.6,20.5,0.0,12.97,77.59,Bengaluru,8,34,Monsoon,1,1.51,1.97,30.21,28.69
2023-08-24,30.5,20.0,0.0,12.97,77.59,Bengaluru,8,34,Monsoon,1,1.43,1.52,30.19,28.93
2023-08-25,31.0,19.7,0.0,12.97,77.59,Bengaluru,8,34,Monsoon,1,1.27,0.88,30.31,29.19
2023-08-26,31.0,19.9,3.8,12.97,77.59,Bengaluru,8,34,Monsoon,1,0.77,0.93,30.61,29.32
2023-08-27,30.6,20.5,0.1,12.97,77.59,Bengaluru,8,34,Monsoon,1,0.67,0.88,30.7,29.4
2023-08-28,31.4,20.5,0.0,12.97,77.59,Bengaluru,8,35,Monsoon,1,0.67,0.85,30.83,29.52
2023-08-29,31.0,20.8,0.7,12.97,77.59,Bengaluru,8,35,Monsoon,1,0.66,0.85,30.87,29.62
2023-08-30,31.4,19.9,12.5,12.97,77.59,Bengaluru,8,35,Monsoon,1,2.44,1.22,30.99,29.71
2023-08-31,28.8,19.9,8.8,12.97,77.59,Bengaluru,8,35,Monsoon,1,3.7,1.5,30.74,29.73
2023-09-01,30.2,20.0,9.2,12.97,77.59,Bengaluru,9,35,Monsoon,1,5.01,1.81,30.63,29.8
2023-09-02,29.2,20.2,11.8,12.97,77.59,Bengaluru,9,35,Monsoon,1,6.16,2.17,30.37,29.84
2023-09-03,28.3,20.0,0.0,12.97,77.59,Bengaluru,9,35,Monsoon,1,6.14,2.13,30.04,29.83
2023-09-04,26.9,20.3,1.2,12.97,77.59,Bengaluru,9,36,Monsoon,1,6.31,2.13,29.4,29.77
2023-09-05,25.8,19.5,1.5,12.97,77.59,Bengaluru,9,36,Monsoon,1,6.43,2.17,28.66,29.67
2023-09-06,28.2,20.4,1.3,12.97,77.59,Bengaluru,9,36,Monsoon,1,4.83,2.19,28.2,29.64
2023-09-07,28.7,20.4,4.7,12.97,77.59,Bengaluru,9,36,Monsoon,1,4.24,2.32,28.19,29.64
2023-09-08,28.1,20.2,2.1,12.97,77.59,Bengaluru,9,36,Monsoon,1,3.23,2.36,27.89,29.6
2023-09-09,29.0,19.7,1.1,12.97,77.59,Bengaluru,9,36,Monsoon,1,1.7,2.38,27.86,29.61
2023-09-10,28.6,19.5,2.0,12.97,77.59,Bengaluru,9,36,Monsoon,1,1.99,2.42,27.9,29.62
2023-09-11,27.6,19.6,1.6,12.97,77.59,Bengaluru,9,37,Monsoon,1,2.04,2.47,28.0,29.55
2023-09-12,28.8,20.0,2.5,12.97,77.59,Bengaluru,9,37,Monsoon,1,2.19,2.55,28.43,29.53
2023-09-13,28.9,19.2,4.1,12.97,77.59,Bengaluru,9,37,Monsoon,1,2.59,2.67,28.53,29.52
2023-09-14,28.8,19.1,0.6,12.97,77.59,Bengaluru,9,37,Monsoon,1,2.0,2.67,28.54,29.5
2023-09-15,28.8,19.7,3.5,12.97,77.59,Bengaluru,9,37,Monsoon,1,2.2,2.79,28.64,29.44
2023-09-16,28.6,20.0,5.8,12.97,77.59,Bengaluru,9,37,Monsoon,1,2.87,2.96,28.59,29.37
2023-09-17,26.8,19.9,7.5,12.97,77.59,Bengaluru,9,37,Monsoon,1,3.66,3.18,28.33,29.26
2023-09-18,28.8,19.5,4.8,12.97,77.59,Bengaluru,9,38,Monsoon,1,4.11,3.09,28.5,29.25
2023-09-19,28.7,19.7,1.0,12.97,77.59,Bengaluru,9,38,Monsoon,1,3.9,3.1,28.49,29.21
2023-09-20,28.7,19.1,0.3,12.97,77.59,Bengaluru,9,38,Monsoon,1,3.36,3.11,28.46,29.15
2023-09-21,27.0,19.6,0.2,12.97,77.59,Bengaluru,9,38,Monsoon,1,3.3,3.09,28.2,29.03
2023-09-22,28.6,19.6,6.2,12.97,77.59,Bengaluru,9,38,Monsoon,1,3.69,3.3,28.17,28.96
2023-09-23,29.0,19.9,6.5,12.97,77.59,Bengaluru,9,38,Monsoon,1,3.79,3.51,28.23,28.91
2023-09-24,27.1,19.9,7.5,12.97,77.59,Bengaluru,9,38,Monsoon,1,3.79,3.76,28.27,28.78
2023-09-25,26.9,19.5,1.1,12.97,77.59,Bengaluru,9,39,Monsoon,1,3.26,3.67,28.0,28.64
2023-09-26,28.4,19.5,1.8,12.97,77.59,Bengaluru,9,39,Monsoon,1,3.37,3.73,27.96,28.57
2023-09-27,27.9,19.7,11.5,12.97,77.59,Bengaluru,9,39,Monsoon,1,4.97,4.11,27.84,28.45
2023-09-28,27.1,19.0,9.4,12.97,77.59,Bengaluru,9,39,Monsoon,1,6.29,4.4,27.86,28.32
2023-09-29,27.5,19.8,5.7,12.97,77.59,Bengaluru,9,39,Monsoon,1,6.21,4.18,27.7,28.19
2023-09-30,28.2,19.5,2.7,12.97,77.59,Bengaluru,9,39,Monsoon,1,5.67,3.97,27.59,28.17
2023-10-01,27.5,20.3,1.1,12.97,77.59,Bengaluru,10,39,Post-Monsoon,0,4.76,3.7,27.64,28.08
2023-10-02,28.1,19.8,0.3,12.97,77.59,Bengaluru,10,40,Post-Monsoon,0,4.64,3.32,27.81,28.05
2023-10-03,28.2,19.1,0.1,12.97,77.59,Bengaluru,10,40,Post-Monsoon,0,4.4,3.32,27.79,28.04
2023-10-04,28.2,19.0,0.4,12.97,77.59,Bengaluru,10,40,Post-Monsoon,0,2.81,3.3,27.83,28.09
2023-10-05,27.5,19.7,2.2,12.97,77.59,Bengaluru,10,40,Post-Monsoon,0,1.79,3.32,27.89,28.14
2023-10-06,29.5,20.2,1.5,12.97,77.59,Bengaluru,10,40,Post-Monsoon,0,1.19,3.33,28.17,28.19
2023-10-07,29.3,20.0,0.8,12.97,77.59,Bengaluru,10,40,Post-Monsoon,0,0.91,3.2,28.33,28.21
2023-10-08,29.7,20.2,14.4,12.97,77.59,Bengaluru,10,40,Post-Monsoon,0,2.81,3.61,28.64,28.26
2023-10-09,27.8,19.2,19.3,12.97,77.59,Bengaluru,10,41,Post-Monsoon,0,5.53,4.21,28.6,28.22
2023-10-10,28.7,19.5,1.9,12.97,77.59,Bengaluru,10,41,Post-Monsoon,0,5.79,4.21,28.67,28.22
2023-10-11,29.2,19.8,1.0,12.97,77.59,Bengaluru,10,41,Post-Monsoon,0,5.87,4.19,28.81,28.28
2023-10-12,30.0,19.9,0.3,12.97,77.59,Bengaluru,10,41,Post-Monsoon,0,5.6,4.12,29.17,28.32
2023-10-13,29.4,18.5,0.0,12.97,77.59,Bengaluru,10,41,Post-Monsoon,0,5.39,3.98,29.16,28.33
2023-10-14,29.2,18.4,0.0,12.97,77.59,Bengaluru,10,41,Post-Monsoon,0,5.27,3.96,29.14,28.35
2023-10-15,30.7,19.2,0.0,12.97,77.59,Bengaluru,10,41,Post-Monsoon,0,3.21,3.84,29.29,28.41
2023-10-16,30.0,20.8,0.4,12.97,77.59,Bengaluru,10,42,Post-Monsoon,0,0.51,3.66,29.6,28.46
2023-10-17,30.0,20.5,0.3,12.97,77.59,Bengaluru,10,42,Post-Monsoon,0,0.29,3.42,29.79,28.56
2023-10-18,30.4,19.1,0.0,12.97,77.59,Bengaluru,10,42,Post-Monsoon,0,0.14,3.26,29.96,28.62
2023-10-19,30.8,17.6,0.0,12.97,77.59,Bengaluru,10,42,Post-Monsoon,0,0.1,3.23,30.07,28.69
2023-10-20,31.1,18.9,0.0,12.97,77.59,Bengaluru,10,42,Post-Monsoon,0,0.1,3.22,30.31,28.77
2023-10-21,31.4,19.8,0.0,12.97,77.59,Bengaluru,10,42,Post-Monsoon,0,0.1,3.21,30.63,28.91
2023-10-22,31.6,19.1,0.0,12.97,77.59,Bengaluru,10,42,Post-Monsoon,0,0.1,3.01,30.76,29.01
2023-10-23,30.4,18.3,0.0,12.97,77.59,Bengaluru,10,43,Post-Monsoon,0,0.04,2.79,30.81,29.06
2023-10-24,29.9,17.0,0.0,12.97,77.59,Bengaluru,10,43,Post-Monsoon,0,0.0,2.54,30.8,29.15
2023-10-25,30.0,17.1,0.0,12.97,77.59,Bengaluru,10,43,Post-Monsoon,0,0.0,2.5,30.74,29.26
2023-10-26,30.0,16.5,0.0,12.97,77.59,Bengaluru,10,43,Post-Monsoon,0,0.0,2.44,30.63,29.31
2023-10-27,30.7,18.6,0.0,12.97,77.59,Bengaluru,10,43,Post-Monsoon,0,0.0,2.06,30.57,29.4
2023-10-28,30.9,20.3,0.0,12.97,77.59,Bengaluru,10,43,Post-Monsoon,0,0.0,1.75,30.5,29.53
2023-10-29,29.5,20.2,6.1,12.97,77.59,Bengaluru,10,43,Post-Monsoon,0,0.87,1.76,30.2,29.6
2023-10-30,28.7,19.5,4.1,12.97,77.59,Bengaluru,10,44,Post-Monsoon,0,1.46,1.81,29.96,29.61
2023-10-31,28.8,19.5,1.4,12.97,77.59,Bengaluru,10,44,Post-Monsoon,0,1.66,1.82,29.8,29.66
2023-11-01,29.4,18.9,1.3,12.97,77.59,Bengaluru,11,44,Post-Monsoon,0,1.84,1.85,29.71,29.7
2023-11-02,29.6,18.4,0.6,12.97,77.59,Bengaluru,11,44,Post-Monsoon,0,1.93,1.87,29.66,29.75
2023-11-03,30.0,20.7,2.0,12.97,77.59,Bengaluru,11,44,Post-Monsoon,0,2.21,1.92,29.56,29.81
2023-11-04,28.0,19.6,4.8,12.97,77.59,Bengaluru,11,44,Post-Monsoon,0,2.9,2.01,29.14,29.82
2023-11-05,27.8,19.3,22.6,12.97,77.59,Bengaluru,11,44,Post-Monsoon,0,5.26,2.71,28.9,29.77
2023-11-06,27.8,19.0,26.6,12.97,77.59,Bengaluru,11,45,Post-Monsoon,0,8.47,3.57,28.77,29.72
2023-11-07,27.1,18.9,9.2,12.97,77.59,Bengaluru,11,45,Post-Monsoon,0,9.59,3.4,28.53,29.63
2023-11-08,27.4,20.1,13.2,12.97,77.59,Bengaluru,11,45,Post-Monsoon,0,11.29,3.19,28.24,29.62
2023-11-09,27.2,19.6,6.4,12.97,77.59,Bengaluru,11,45,Post-Monsoon,0,12.11,3.34,27.9,29.57
2023-11-10,27.3,19.6,0.9,12.97,77.59,Bengaluru,11,45,Post-Monsoon,0,11.96,3.34,27.51,29.5
2023-11-11,28.1,16.9,0.0,12.97,77.59,Bengaluru,11,45,Post-Monsoon,0,11.27,3.33,27.53,29.44
2023-11-12,27.6,15.9,0.0,12.97,77.59,Bengaluru,11,45,Post-Monsoon,0,8.04,3.33,27.5,29.38
2023-11-13,27.2,16.0,0.0,12.97,77.59,Bengaluru,11,46,Post-Monsoon,0,4.24,3.33,27.41,29.31
2023-11-14,24.1,18.0,0.7,12.97,77.59,Bengaluru,11,46,Post-Monsoon,0,3.03,3.35,26.99,29.09
2023-11-15,27.4,18.2,1.0,12.97,77.59,Bengaluru,11,46,Post-Monsoon,0,1.29,3.37,26.99,29.01
2023-11-16,28.8,18.4,0.0,12.97,77.59,Bengaluru,11,46,Post-Monsoon,0,0.37,3.36,27.21,28.97
2023-11-17,29.7,19.0,0.0,12.97,77.59,Bengaluru,11,46,Post-Monsoon,0,0.24,3.36,27.56,28.94
2023-11-18,29.4,18.9,0.0,12.97,77.59,Bengaluru,11,46,Post-Monsoon,0,0.24,3.36,27.74,28.9
2023-11-19,29.2,17.3,0.0,12.97,77.59,Bengaluru,11,46,Post-Monsoon,0,0.24,3.36,27.97,28.83
2023-11-20,28.7,17.4,0.1,12.97,77.59,Bengaluru,11,47,Post-Monsoon,0,0.26,3.37,28.19,28.74
2023-11-21,28.4,19.0,3.5,12.97,77.59,Bengaluru,11,47,Post-Monsoon,0,0.66,3.48,28.8,28.64
2023-11-22,28.2,19.8,1.7,12.97,77.59,Bengaluru,11,47,Post-Monsoon,0,0.76,3.54,28.91,28.56
2023-11-23,27.1,19.6,5.4,12.97,77.59,Bengaluru,11,47,Post-Monsoon,0,1.53,3.72,28.67,28.47
2023-11-24,27.2,19.5,3.7,12.97,77.59,Bengaluru,11,47,Post-Monsoon,0,2.06,3.84,28.31,28.38
2023-11-25,27.5,19.5,1.5,12.97,77.59,Bengaluru,11,47,Post-Monsoon,0,2.27,3.89,28.04,28.29
2023-11-26,26.8,18.7,0.6,12.97,77.59,Bengaluru,11,47,Post-Monsoon,0,2.36,3.91,27.7,28.16
2023-11-27,26.5,19.4,1.9,12.97,77.59,Bengaluru,11,48,Post-Monsoon,0,2.61,3.98,27.39,28.02
2023-11-28,27.7,19.4,0.7,12.97,77.59,Bengaluru,11,48,Post-Monsoon,0,2.21,3.8,27.29,27.96
2023-11-29,28.2,19.7,0.5,12.97,77.59,Bengaluru,11,48,Post-Monsoon,0,2.04,3.68,27.29,27.94
2023-11-30,27.9,18.5,0.2,12.97,77.59,Bengaluru,11,48,Post-Monsoon,0,1.3,3.64,27.4,27.91
2023-12-01,28.0,19.3,2.9,12.97,77.59,Bengaluru,12,48,Winter,0,1.19,3.69,27.51,27.86
2023-12-02,28.2,17.4,1.2,12.97,77.59,Bengaluru,12,48,Winter,0,1.14,3.71,27.61,27.82
2023-12-03,26.5,19.6,2.8,12.97,77.59,Bengaluru,12,48,Winter,0,1.46,3.74,27.57,27.7
2023-12-04,24.0,19.8,0.0,12.97,77.59,Bengaluru,12,49,Winter,0,1.19,3.58,27.21,27.57
2023-12-05,28.5,18.5,0.0,12.97,77.59,Bengaluru,12,49,Winter,0,1.09,2.82,27.33,27.59
2023-12-06,28.4,17.1,0.0,12.97,77.59,Bengaluru,12,49,Winter,0,1.01,1.94,27.36,27.61
2023-12-07,28.9,18.4,0.1,12.97,77.59,Bengaluru,12,49,Winter,0,1.0,1.63,27.5,27.67
2023-12-08,28.4,19.8,1.9,12.97,77.59,Bengaluru,12,49,Winter,0,0.86,1.26,27.56,27.7
2023-12-09,27.1,20.0,1.9,12.97,77.59,Bengaluru,12,49,Winter,0,0.96,1.11,27.4,27.7
2023-12-10,28.3,18.9,0.0,12.97,77.59,Bengaluru,12,49,Winter,0,0.56,1.08,27.66,27.73
2023-12-11,27.8,18.2,0.2,12.97,77.59,Bengaluru,12,50,Winter,0,0.59,1.08,28.2,27.72
2023-12-12,28.1,18.4,0.0,12.97,77.59,Bengaluru,12,50,Winter,0,0.59,1.08,28.14,27.74
2023-12-13,26.6,16.3,0.0,12.97,77.59,Bengaluru,12,50,Winter,0,0.59,1.08,27.89,27.72
2023-12-14,26.2,16.8,0.0,12.97,77.59,Bengaluru,12,50,Winter,0,0.57,1.06,27.5,27.79
2023-12-15,28.4,16.4,0.0,12.97,77.59,Bengaluru,12,50,Winter,0,0.3,1.03,27.5,27.82
2023-12-16,28.6,18.8,0.7,12.97,77.59,Bengaluru,12,50,Winter,0,0.13,1.05,27.71,27.82
2023-12-17,26.5,18.3,0.2,12.97,77.59,Bengaluru,12,50,Winter,0,0.16,1.06,27.46,27.71
2023-12-18,26.6,18.5,0.0,12.97,77.59,Bengaluru,12,51,Winter,0,0.13,1.06,27.29,27.62
2023-12-19,27.0,17.8,0.0,12.97,77.59,Bengaluru,12,51,Winter,0,0.13,1.06,27.13,27.54
2023-12-20,27.0,17.1,0.0,12.97,77.59,Bengaluru,12,51,Winter,0,0.13,1.05,27.19,27.49
2023-12-21,28.5,16.9,0.0,12.97,77.59,Bengaluru,12,51,Winter,0,0.13,0.94,27.51,27.49
2023-12-22,28.5,17.8,0.0,12.97,77.59,Bengaluru,12,51,Winter,0,0.13,0.88,27.53,27.5
2023-12-23,28.3,16.2,0.0,12.97,77.59,Bengaluru,12,51,Winter,0,0.03,0.7,27.49,27.54
2023-12-24,28.9,14.0,0.0,12.97,77.59,Bengaluru,12,51,Winter,0,0.0,0.58,27.83,27.6
2023-12-25,28.5,17.5,0.0,12.97,77.59,Bengaluru,12,52,Winter,0,0.0,0.53,28.1,27.63
2023-12-26,28.0,14.5,0.0,12.97,77.59,Bengaluru,12,52,Winter,0,0.0,0.51,28.24,27.67
2023-12-27,28.2,14.9,0.0,12.97,77.59,Bengaluru,12,52,Winter,0,0.0,0.44,28.41,27.73
2023-12-28,28.0,15.4,0.0,12.97,77.59,Bengaluru,12,52,Winter,0,0.0,0.42,28.34,27.74
2023-12-29,27.9,16.6,0.0,12.97,77.59,Bengaluru,12,52,Winter,0,0.0,0.4,28.26,27.73
2023-12-30,27.8,17.4,0.0,12.97,77.59,Bengaluru,12,52,Winter,0,0.0,0.4,28.19,27.72
2023-12-31,27.9,16.8,0.0,12.97,77.59,Bengaluru,12,52,Winter,0,0.0,0.3,28.04,27.72
2024-01-01,28.4,16.6,0.0,12.97,77.59,Bengaluru,1,1,Winter,0,0.0,0.26,28.03,27.73
2024-01-02,27.6,18.2,0.0,12.97,77.59,Bengaluru,1,1,Winter,0,0.0,0.17,27.97,27.76
2024-01-03,27.4,16.4,0.0,12.97,77.59,Bengaluru,1,1,Winter,0,0.0,0.17,27.86,27.88
2024-01-04,25.5,18.2,2.7,12.97,77.59,Bengaluru,1,1,Winter,0,0.39,0.26,27.5,27.78
2024-01-05,27.0,18.6,0.2,12.97,77.59,Bengaluru,1,1,Winter,0,0.41,0.26,27.37,27.73
2024-01-06,28.7,19.3,1.2,12.97,77.59,Bengaluru,1,1,Winter,0,0.59,0.3,27.5,27.72
2024-01-07,27.8,17.0,0.0,12.97,77.59,Bengaluru,1,1,Winter,0,0.59,0.24,27.49,27.7
2024-01-08,23.5,18.4,2.4,12.97,77.59,Bengaluru,1,2,Winter,0,0.93,0.25,26.79,27.58
2024-01-09,26.6,18.8,1.0,12.97,77.59,Bengaluru,1,2,Winter,0,1.07,0.29,26.64,27.53
2024-01-10,25.0,17.2,0.0,12.97,77.59,Bengaluru,1,2,Winter,0,1.07,0.28,26.3,27.43
2024-01-11,27.8,17.0,0.0,12.97,77.59,Bengaluru,1,2,Winter,0,0.69,0.28,26.63,27.42
2024-01-12,27.3,15.6,0.0,12.97,77.59,Bengaluru,1,2,Winter,0,0.66,0.28,26.67,27.45
2024-01-13,28.5,15.8,0.0,12.97,77.59,Bengaluru,1,2,Winter,0,0.49,0.28,26.64,27.52
2024-01-14,28.4,16.9,0.0,12.97,77.59,Bengaluru,1,2,Winter,0,0.49,0.28,26.73,27.52
2024-01-15,28.2,15.6,0.0,12.97,77.59,Bengaluru,1,3,Winter,0,0.14,0.26,27.4,27.51
